,Data,Ultimo,10_giorni_precedenti_Ultimo,20_giorni_precedenti_Ultimo,30_giorni_precedenti_Ultimo
4198,290.02320000000003,1349.58,1314.78,1298.92,1296.06
4199,290.088,1350.66,1326.37,1299.54,1295.09
4200,290.1096,1353.42,1336.34,1313.11,1301.78
4201,290.1312,1349.95,1336.59,1318.07,1304.28
4202,290.1528,1362.83,1339.15,1316.28,1304.27
4203,290.1744,1365.62,1335.85,1319.87,1303.82
4204,290.23920000000004,1369.05,1331.32,1321.18,1311.01
4205,290.2608,1364.05,1334.11,1318.31,1313.25
4206,290.2824,1365.96,1350.22,1325.18,1300.26
4207,290.30400000000003,1366.96,1353.22,1318.03,1294.02
4208,290.3256,1368.6,1349.58,1314.78,1298.92
4209,290.3904,1377.02,1350.66,1326.37,1299.54
4210,290.412,1377.38,1353.42,1336.34,1313.11
4211,290.4336,1382.22,1349.95,1336.59,1318.07
4212,290.4552,1389.08,1362.83,1339.15,1316.28
4213,290.47679999999997,1377.34,1365.62,1335.85,1319.87
4214,290.5416,1377.93,1369.05,1331.32,1321.18
4215,290.5632,1377.94,1364.05,1334.11,1318.31
4216,290.58480000000003,1367.81,1365.96,1350.22,1325.18
4217,290.6064,1367.34,1366.96,1353.22,1318.03
4218,290.628,1364.3,1368.6,1349.58,1314.78
4219,290.6928,1379.78,1377.02,1350.66,1326.37
4220,290.7144,1382.84,1377.38,1353.42,1336.34
4221,290.736,1385.72,1382.22,1349.95,1336.59
4222,290.75759999999997,1378.33,1389.08,1362.83,1339.15
4223,290.7792,1380.9,1377.34,1365.62,1335.85
4224,290.844,1384.42,1377.93,1369.05,1331.32
4225,290.86560000000003,1393.22,1377.94,1364.05,1334.11
4226,290.8872,1396.57,1367.81,1365.96,1350.22
4227,290.9088,1399.76,1367.34,1366.96,1353.22
4228,290.9304,1401.2,1364.3,1368.6,1349.58
4229,290.9952,1400.5,1379.78,1377.02,1350.66
4230,291.0168,1402.81,1382.84,1377.38,1353.42
4231,291.03839999999997,1406.09,1385.72,1382.22,1349.95
4232,291.08160000000004,1400.95,1378.33,1389.08,1362.83
4233,291.1464,1381.9,1380.9,1377.34,1365.62
4234,291.168,1386.72,1384.42,1377.93,1369.05
4235,291.1896,1399.48,1393.22,1377.94,1364.05
4236,291.2112,1400.63,1396.57,1367.81,1365.96
4237,291.2328,1396.71,1399.76,1367.34,1366.96
4238,291.2976,1409.12,1401.2,1364.3,1368.6
4239,291.31919999999997,1414.76,1400.5,1379.78,1377.02
4240,291.3408,1412.9,1402.81,1382.84,1377.38
4241,291.3624,1407.29,1406.09,1385.72,1382.22
4242,291.38399999999996,1409.84,1400.95,1378.33,1389.08
4243,291.4488,1413.04,1381.9,1380.9,1377.34
4244,291.4704,1411.56,1386.72,1384.42,1377.93
4245,291.492,1413.21,1399.48,1393.22,1377.94
4246,291.5136,1425.49,1400.63,1396.57,1367.81
4247,291.5352,1427.09,1396.71,1399.76,1367.34
4248,291.59999999999997,1422.48,1409.12,1401.2,1364.3
4249,291.6216,1425.55,1414.76,1400.5,1379.78
4250,291.6432,1423.53,1412.9,1402.81,1382.84
4251,291.6648,1418.3,1407.29,1406.09,1385.72
4252,291.6864,1410.76,1409.84,1400.95,1378.33
4253,291.7728,1416.9,1413.04,1381.9,1380.9
4254,291.7944,1426.84,1411.56,1386.72,1384.42
4255,291.816,1424.73,1413.21,1399.48,1393.22
4256,291.8376,1418.3,1425.49,1400.63,1396.57
4257,291.9456,1416.6,1427.09,1396.71,1399.76
4258,291.9672,1418.34,1422.48,1409.12,1401.2
4259,291.9888,1409.71,1425.55,1414.76,1400.5
4260,292.0536,1412.84,1423.53,1412.9,1402.81
4261,292.0752,1412.11,1418.3,1407.29,1406.09
4262,292.0968,1414.85,1410.76,1409.84,1400.95
4263,292.1184,1423.82,1416.9,1413.04,1381.9
4264,292.14,1430.73,1426.84,1411.56,1386.72
4265,292.2264,1431.9,1424.73,1413.21,1399.48
4266,292.248,1430.62,1418.3,1425.49,1400.63
4267,292.2696,1426.37,1416.6,1427.09,1396.71
4268,292.2912,1430.5,1418.34,1422.48,1409.12
4269,292.356,1422.95,1409.71,1425.55,1414.76
4270,292.37760000000003,1427.99,1412.84,1423.53,1412.9
4271,292.3992,1440.13,1412.11,1418.3,1407.29
4272,292.4208,1423.9,1414.85,1410.76,1409.84
4273,292.4424,1422.18,1423.82,1416.9,1413.04
4274,292.5072,1420.62,1430.73,1426.84,1411.56
4275,292.5288,1428.82,1431.9,1424.73,1413.21
4276,292.55039999999997,1438.24,1430.62,1418.3,1425.49
4277,292.572,1445.94,1426.37,1416.6,1427.09
4278,292.59360000000004,1448.39,1430.5,1418.34,1422.48
4279,292.65840000000003,1446.99,1422.95,1409.71,1425.55
4280,292.68,1448.0,1427.99,1412.84,1423.53
4281,292.7016,1450.02,1440.13,1412.11,1418.3
4282,292.7232,1448.31,1423.9,1414.85,1410.76
4283,292.7448,1438.06,1422.18,1423.82,1416.9
4284,292.8096,1433.37,1420.62,1430.73,1426.84
4285,292.83119999999997,1444.26,1428.82,1431.9,1424.73
4286,292.8528,1455.3,1438.24,1430.62,1418.3
4287,292.87440000000004,1456.81,1445.94,1426.37,1416.6
4288,292.896,1455.54,1448.39,1430.5,1418.34
4289,292.9824,1459.68,1446.99,1422.95,1409.71
4290,293.004,1457.63,1448.0,1427.99,1412.84
4291,293.0256,1456.38,1450.02,1440.13,1412.11
4292,293.0472,1451.19,1448.31,1423.9,1414.85
4293,293.11199999999997,1449.37,1438.06,1422.18,1423.82
4294,293.1336,1399.04,1433.37,1420.62,1430.73
4295,293.15520000000004,1406.82,1444.26,1428.82,1431.9
4296,293.1768,1403.17,1455.3,1438.24,1430.62
4297,293.1984,1387.17,1456.81,1445.94,1426.37
4298,293.2632,1374.12,1455.54,1448.39,1430.5
4299,293.2848,1395.41,1459.68,1446.99,1422.95
4300,293.3064,1391.97,1457.63,1448.0,1427.99
4301,293.328,1401.89,1456.38,1450.02,1440.13
4302,293.3496,1402.85,1451.19,1448.31,1423.9
4303,293.4144,1406.6,1449.37,1438.06,1422.18
4304,293.43600000000004,1377.95,1399.04,1433.37,1420.62
4305,293.45759999999996,1387.17,1406.82,1444.26,1428.82
4306,293.4792,1392.28,1403.17,1455.3,1438.24
4307,293.5008,1386.95,1387.17,1456.81,1445.94
4308,293.5656,1402.06,1374.12,1455.54,1448.39
4309,293.5872,1410.94,1395.41,1459.68,1446.99
4310,293.6088,1435.04,1391.97,1457.63,1448.0
4311,293.6304,1434.54,1401.89,1456.38,1450.02
4312,293.652,1436.11,1402.85,1451.19,1448.31
4313,293.71680000000003,1437.5,1406.6,1449.37,1438.06
4314,293.73839999999996,1428.61,1377.95,1399.04,1433.37
4315,293.76,1417.23,1387.17,1406.82,1444.26
4316,293.7816,1422.53,1392.28,1403.17,1455.3
4317,293.8032,1420.86,1386.95,1387.17,1456.81
4318,293.868,1424.55,1402.06,1374.12,1455.54
4319,293.8896,1437.77,1410.94,1395.41,1459.68
4320,293.9112,1439.37,1435.04,1391.97,1457.63
4321,293.9328,1443.76,1434.54,1401.89,1456.38
4322,294.0192,1444.61,1436.11,1402.85,1451.19
4323,294.0408,1448.39,1437.5,1406.6,1449.37
4324,294.0624,1438.87,1428.61,1377.95,1399.04
4325,294.084,1447.8,1417.23,1387.17,1406.82
4326,294.1056,1452.85,1422.53,1392.28,1403.17
4327,294.1704,1468.47,1420.86,1386.95,1387.17
4328,294.192,1471.48,1424.55,1402.06,1374.12
4329,294.2136,1472.5,1437.77,1410.94,1395.41
4330,294.2352,1470.73,1439.37,1435.04,1391.97
4331,294.2568,1484.35,1443.76,1434.54,1401.89
4332,294.3216,1480.93,1444.61,1436.11,1402.85
4333,294.3432,1480.41,1448.39,1437.5,1406.6
4334,294.3648,1495.42,1438.87,1428.61,1377.95
4335,294.3864,1494.25,1447.8,1417.23,1387.17
4336,294.408,1494.07,1452.85,1422.53,1392.28
4337,294.4728,1482.37,1468.47,1420.86,1386.95
4338,294.4944,1486.3,1471.48,1424.55,1402.06
4339,294.516,1495.92,1472.5,1437.77,1410.94
4340,294.5376,1502.39,1470.73,1439.37,1435.04
4341,294.5592,1505.62,1484.35,1443.76,1434.54
4342,294.624,1509.48,1480.93,1444.61,1436.11
4343,294.6456,1507.72,1480.41,1448.39,1437.5
4344,294.6672,1512.58,1495.42,1438.87,1428.61
4345,294.6888,1491.47,1494.25,1447.8,1417.23
4346,294.7104,1505.85,1494.07,1452.85,1422.53
4347,294.7752,1503.15,1482.37,1468.47,1420.86
4348,294.7968,1501.19,1486.3,1471.48,1424.55
4349,294.8184,1514.14,1495.92,1472.5,1437.77
4350,294.84,1512.75,1502.39,1470.73,1439.37
4351,294.8616,1522.75,1505.62,1484.35,1443.76
4352,294.9264,1525.1,1509.48,1480.93,1444.61
4353,294.94800000000004,1524.12,1507.72,1480.41,1448.39
4354,294.9696,1522.28,1512.58,1495.42,1438.87
4355,294.9912,1507.51,1491.47,1494.25,1447.8
4356,295.0128,1515.73,1505.85,1494.07,1452.85
4357,295.0992,1518.11,1503.15,1482.37,1468.47
4358,295.1208,1530.23,1501.19,1486.3,1471.48
4359,295.1424,1530.62,1514.14,1495.92,1472.5
4360,295.16400000000004,1536.34,1512.75,1502.39,1470.73
4361,295.22880000000004,1539.18,1522.75,1505.62,1484.35
4362,295.2504,1530.95,1525.1,1509.48,1480.93
4363,295.272,1517.38,1524.12,1507.72,1480.41
4364,295.2936,1490.72,1522.28,1512.58,1495.42
4365,295.3152,1507.67,1507.51,1491.47,1494.25
4366,295.38,1509.12,1515.73,1505.85,1494.07
4367,295.4016,1493.0,1518.11,1503.15,1482.37
4368,295.4232,1515.67,1530.23,1501.19,1486.3
4369,295.4448,1522.97,1530.62,1514.14,1495.92
4370,295.46639999999996,1532.91,1536.34,1512.75,1502.39
4371,295.5312,1531.05,1539.18,1522.75,1505.62
4372,295.5528,1533.7,1530.95,1525.1,1509.48
4373,295.5744,1512.84,1517.38,1524.12,1507.72
4374,295.596,1522.19,1490.72,1522.28,1512.58
4375,295.6176,1502.56,1507.67,1507.51,1491.47
4376,295.6824,1497.74,1509.12,1515.73,1505.85
4377,295.704,1492.89,1493.0,1518.11,1503.15
4378,295.7256,1506.34,1515.67,1530.23,1501.19
4379,295.74719999999996,1505.71,1522.97,1530.62,1514.14
4380,295.7688,1503.35,1532.91,1536.34,1512.75
4381,295.8336,1519.43,1531.05,1539.18,1522.75
4382,295.8552,1524.87,1533.7,1530.95,1525.1
4383,295.8984,1525.4,1512.84,1517.38,1524.12
4384,295.92,1530.44,1522.19,1490.72,1522.28
4385,295.9848,1531.85,1502.56,1507.67,1507.51
4386,296.0064,1510.12,1497.74,1509.12,1515.73
4387,296.02799999999996,1518.76,1492.89,1493.0,1518.11
4388,296.0496,1547.7,1506.34,1515.67,1530.23
4389,296.07120000000003,1552.5,1505.71,1522.97,1530.62
4390,296.136,1549.52,1503.35,1532.91,1536.34
4391,296.1576,1549.37,1519.43,1531.05,1539.18
4392,296.1792,1546.17,1524.87,1533.7,1530.95
4393,296.2008,1553.08,1525.4,1512.84,1517.38
4394,296.2224,1534.1,1530.44,1522.19,1490.72
4395,296.2872,1541.57,1531.85,1502.56,1507.67
4396,296.30879999999996,1511.04,1510.12,1497.74,1509.12
4397,296.3304,1518.09,1518.76,1492.89,1493.0
4398,296.35200000000003,1482.66,1547.7,1506.34,1515.67
4399,296.3736,1458.95,1552.5,1505.71,1522.97
4400,296.4384,1473.91,1549.52,1503.35,1532.91
4401,296.46,1455.27,1549.37,1519.43,1531.05
4402,296.4816,1465.81,1546.17,1524.87,1533.7
4403,296.5032,1472.2,1553.08,1525.4,1512.84
4404,296.52479999999997,1433.06,1534.1,1530.44,1522.19
4405,296.5896,1467.67,1541.57,1531.85,1502.56
4406,296.6112,1476.71,1511.04,1510.12,1497.74
4407,296.6328,1497.49,1518.09,1518.76,1492.89
4408,296.6544,1453.09,1482.66,1547.7,1506.34
4409,296.676,1453.64,1458.95,1552.5,1505.71
4410,296.7408,1452.92,1473.91,1549.52,1503.35
4411,296.7624,1426.54,1455.27,1549.37,1519.43
4412,296.784,1406.7,1465.81,1546.17,1524.87
4413,296.8056,1411.27,1472.2,1553.08,1525.4
4414,296.8272,1445.94,1433.06,1534.1,1530.44
4415,296.892,1445.55,1467.67,1541.57,1531.85
4416,296.9136,1447.12,1476.71,1511.04,1510.12
4417,296.9352,1464.07,1497.49,1518.09,1518.76
4418,296.9568,1462.5,1453.09,1482.66,1547.7
4419,296.9784,1479.37,1453.64,1458.95,1552.5
4420,297.0432,1466.79,1452.92,1473.91,1549.52
4421,297.0648,1432.36,1426.54,1455.27,1549.37
4422,297.0864,1463.76,1406.7,1465.81,1546.17
4423,297.108,1457.64,1411.27,1472.2,1553.08
4424,297.1296,1473.99,1445.94,1433.06,1534.1
4425,297.216,1489.42,1445.55,1467.67,1541.57
4426,297.2376,1472.29,1447.12,1476.71,1511.04
4427,297.2592,1478.55,1464.07,1497.49,1518.09
4428,297.2808,1453.55,1462.5,1453.09,1482.66
4429,297.3456,1451.7,1479.37,1453.64,1458.95
4430,297.3672,1471.49,1466.79,1452.92,1473.91
4431,297.3888,1471.56,1432.36,1426.54,1455.27
4432,297.4104,1483.95,1463.76,1406.7,1465.81
4433,297.432,1484.25,1457.64,1411.27,1472.2
4434,297.4968,1476.65,1473.99,1445.94,1433.06
4435,297.51840000000004,1519.78,1489.42,1445.55,1467.67
4436,297.53999999999996,1529.03,1472.29,1447.12,1476.71
4437,297.5616,1518.75,1478.55,1464.07,1497.49
4438,297.58320000000003,1525.75,1453.55,1462.5,1453.09
4439,297.648,1517.73,1451.7,1479.37,1453.64
4440,297.6696,1517.21,1471.49,1466.79,1452.92
4441,297.6912,1525.42,1471.56,1432.36,1426.54
4442,297.7128,1531.38,1483.95,1463.76,1406.7
4443,297.7344,1526.75,1484.25,1457.64,1411.27
4444,297.79920000000004,1547.04,1476.65,1473.99,1445.94
4445,297.82079999999996,1546.63,1519.78,1489.42,1445.55
4446,297.8424,1539.59,1529.03,1472.29,1447.12
4447,297.86400000000003,1542.84,1518.75,1478.55,1464.07
4448,297.8856,1557.59,1525.75,1453.55,1462.5
4449,297.9504,1552.58,1517.73,1451.7,1479.37
4450,297.972,1565.15,1517.21,1471.49,1466.79
4451,297.9936,1562.47,1525.42,1471.56,1432.36
4452,298.0152,1554.41,1531.38,1483.95,1463.76
4453,298.03679999999997,1561.8,1526.75,1484.25,1457.64
4454,298.10159999999996,1548.71,1547.04,1476.65,1473.99
4455,298.1232,1538.53,1546.63,1519.78,1489.42
4456,298.14480000000003,1541.24,1539.59,1529.03,1472.29
4457,298.1664,1540.08,1542.84,1518.75,1478.55
4458,298.188,1500.63,1557.59,1525.75,1453.55
4459,298.2528,1506.33,1552.58,1517.73,1451.7
4460,298.2744,1519.59,1565.15,1517.21,1471.49
4461,298.296,1515.88,1562.47,1525.42,1471.56
4462,298.31759999999997,1514.4,1554.41,1531.38,1483.95
4463,298.3392,1535.28,1561.8,1526.75,1484.25
4464,298.404,1540.98,1548.71,1547.04,1476.65
4465,298.42560000000003,1531.02,1538.53,1546.63,1519.78
4466,298.4472,1549.38,1541.24,1539.59,1529.03
4467,298.4688,1508.44,1540.08,1542.84,1518.75
4468,298.4904,1509.65,1500.63,1557.59,1525.75
4469,298.5552,1502.17,1506.33,1552.58,1517.73
4470,298.5768,1520.27,1519.59,1565.15,1517.21
4471,298.59839999999997,1475.62,1515.88,1562.47,1525.42
4472,298.62,1474.77,1514.4,1554.41,1531.38
4473,298.6416,1453.7,1535.28,1561.8,1526.75
4474,298.70640000000003,1439.18,1540.98,1548.71,1547.04
4475,298.728,1481.05,1531.02,1538.53,1546.63
4476,298.7496,1470.58,1549.38,1541.24,1539.59
4477,298.7712,1451.15,1508.44,1540.08,1542.84
4478,298.7928,1458.74,1509.65,1500.63,1557.59
4479,298.8576,1433.27,1502.17,1506.33,1552.58
4480,298.87919999999997,1439.7,1520.27,1519.59,1565.15
4481,298.9008,1416.77,1475.62,1515.88,1562.47
4482,298.944,1440.7,1474.77,1514.4,1554.41
4483,299.0088,1407.22,1453.7,1535.28,1561.8
4484,299.0304,1428.23,1439.18,1540.98,1548.71
4485,299.052,1469.02,1481.05,1531.02,1538.53
4486,299.0736,1469.72,1470.58,1549.38,1541.24
4487,299.0952,1481.14,1451.15,1508.44,1540.08
4488,299.16,1472.42,1458.74,1509.65,1500.63
4489,299.1816,1462.79,1433.27,1502.17,1506.33
4490,299.2032,1485.01,1439.7,1520.27,1519.59
4491,299.2248,1507.34,1416.77,1475.62,1515.88
4492,299.2464,1504.66,1440.7,1474.77,1514.4
4493,299.3112,1515.96,1407.22,1453.7,1535.28
4494,299.3328,1477.65,1428.23,1439.18,1540.98
4495,299.3544,1486.59,1469.02,1481.05,1531.02
4496,299.37600000000003,1488.41,1469.72,1470.58,1549.38
4497,299.3976,1467.95,1481.14,1451.15,1508.44
4498,299.4624,1445.9,1472.42,1458.74,1509.65
4499,299.484,1454.98,1462.79,1433.27,1502.17
4500,299.5056,1453.0,1485.01,1439.7,1520.27
4501,299.5272,1460.12,1507.34,1416.77,1475.62
4502,299.54879999999997,1484.46,1504.66,1440.7,1474.77
4503,299.6136,1496.45,1515.96,1407.22,1453.7
4504,299.65680000000003,1497.66,1477.65,1428.23,1439.18
4505,299.6784,1476.37,1486.59,1469.02,1481.05
4506,299.7,1478.49,1488.41,1469.72,1470.58
4507,299.7648,1468.36,1467.95,1481.14,1451.15
4508,299.808,1447.16,1445.9,1472.42,1458.74
4509,299.82959999999997,1447.16,1454.98,1462.79,1433.27
4510,299.8512,1411.63,1453.0,1485.01,1439.7
4511,299.916,1416.18,1460.12,1507.34,1416.77
4512,299.93760000000003,1390.19,1484.46,1504.66,1440.7
4513,299.9592,1409.13,1496.45,1515.96,1407.22
4514,299.9808,1420.33,1497.66,1477.65,1428.23
4515,300.0024,1401.02,1476.37,1486.59,1469.02
4516,300.0672,1416.25,1478.49,1488.41,1469.72
4517,300.0888,1380.95,1468.36,1467.95,1481.14
4518,300.11039999999997,1373.2,1447.16,1445.9,1472.42
4519,300.132,1333.25,1447.16,1454.98,1462.79
4520,300.15360000000004,1325.19,1411.63,1453.0,1485.01
4521,300.24,1310.5,1416.18,1460.12,1507.34
4522,300.2616,1338.6,1390.19,1484.46,1504.66
4523,300.2832,1352.07,1409.13,1496.45,1515.96
4524,300.3048,1330.61,1420.33,1497.66,1477.65
4525,300.3696,1353.97,1401.02,1476.37,1486.59
4526,300.39119999999997,1362.3,1416.25,1478.49,1488.41
4527,300.4128,1355.81,1380.95,1468.36,1467.95
4528,300.43440000000004,1378.55,1373.2,1447.16,1445.9
4529,300.45599999999996,1395.42,1333.25,1447.16,1454.98
4530,300.5208,1380.82,1325.19,1411.63,1453.0
4531,300.5424,1336.64,1310.5,1416.18,1460.12
4532,300.564,1326.45,1338.6,1390.19,1484.46
4533,300.5856,1336.91,1352.07,1409.13,1496.45
4534,300.6072,1331.29,1330.61,1420.33,1497.66
4535,300.67199999999997,1339.13,1353.97,1401.02,1476.37
4536,300.6936,1348.86,1362.3,1416.25,1478.49
4537,300.7152,1367.21,1355.81,1380.95,1468.36
4538,300.73679999999996,1348.86,1378.55,1373.2,1447.16
4539,300.7584,1349.99,1395.42,1333.25,1447.16
4540,300.8448,1348.78,1380.82,1325.19,1411.63
4541,300.8664,1360.03,1336.64,1310.5,1416.18
4542,300.888,1342.53,1326.45,1338.6,1390.19
4543,300.9096,1353.11,1336.91,1352.07,1409.13
4544,300.9744,1371.8,1331.29,1330.61,1420.33
4545,300.996,1381.29,1339.13,1353.97,1401.02
4546,301.0176,1380.02,1348.86,1362.3,1416.25
4547,301.0392,1367.68,1367.21,1355.81,1380.95
4548,301.06080000000003,1330.63,1348.86,1378.55,1373.2
4549,301.1256,1331.34,1349.99,1395.42,1333.25
4550,301.1472,1326.75,1348.78,1380.82,1325.19
4551,301.1688,1333.7,1360.03,1336.64,1310.5
4552,301.1904,1304.34,1342.53,1326.45,1338.6
4553,301.212,1293.37,1353.11,1336.91,1352.07
4554,301.2768,1273.37,1371.8,1331.29,1330.61
4555,301.2984,1320.65,1381.29,1339.13,1353.97
4556,301.32,1308.77,1380.02,1348.86,1362.3
4557,301.3416,1315.48,1367.68,1367.21,1355.81
4558,301.3632,1288.14,1330.63,1348.86,1378.55
4559,301.428,1276.6,1331.34,1349.99,1395.42
4560,301.4496,1330.74,1326.75,1348.78,1380.82
4561,301.4712,1298.42,1333.7,1360.03,1336.64
4562,301.4928,1329.51,1304.34,1342.53,1326.45
4563,301.5792,1349.88,1293.37,1353.11,1336.91
4564,301.6008,1352.99,1273.37,1371.8,1331.29
4565,301.62239999999997,1341.13,1320.65,1381.29,1339.13
4566,301.644,1325.76,1308.77,1380.02,1348.86
4567,301.6656,1315.22,1315.48,1367.68,1367.21
4568,301.73040000000003,1322.7,1288.14,1330.63,1348.86
4569,301.752,1370.18,1276.6,1331.34,1349.99
4570,301.7736,1367.53,1330.74,1326.75,1348.78
4571,301.7952,1369.31,1298.42,1333.7,1360.03
4572,301.8168,1370.4,1329.51,1304.34,1342.53
4573,301.8816,1372.54,1349.88,1293.37,1353.11
4574,301.90319999999997,1365.54,1352.99,1273.37,1371.8
4575,301.9248,1354.49,1341.13,1320.65,1381.29
4576,301.9464,1360.55,1325.76,1308.77,1380.02
4577,301.968,1332.83,1315.22,1315.48,1367.68
4578,302.0328,1328.32,1322.7,1288.14,1330.63
4579,302.0544,1334.43,1370.18,1276.6,1331.34
4580,302.076,1364.71,1367.53,1330.74,1326.75
4581,302.0976,1365.56,1369.31,1298.42,1333.7
4582,302.1192,1390.33,1370.4,1329.51,1304.34
4583,302.18399999999997,1388.17,1372.54,1349.88,1293.37
4584,302.2056,1375.94,1365.54,1352.99,1273.37
4585,302.22720000000004,1379.93,1354.49,1341.13,1320.65
4586,302.2488,1388.82,1360.55,1325.76,1308.77
4587,302.2704,1397.84,1332.83,1315.22,1315.48
4588,302.3352,1396.37,1328.32,1322.7,1288.14
4589,302.3568,1390.94,1334.43,1370.18,1276.6
4590,302.3784,1385.59,1364.71,1367.53,1330.74
4591,302.4,1409.34,1365.56,1369.31,1298.42
4592,302.4216,1413.9,1390.33,1370.4,1329.51
4593,302.4864,1407.49,1388.17,1372.54,1349.88
4594,302.50800000000004,1418.26,1375.94,1365.54,1352.99
4595,302.5296,1392.57,1379.93,1354.49,1341.13
4596,302.5512,1397.68,1388.82,1360.55,1325.76
4597,302.57280000000003,1388.28,1397.84,1332.83,1315.22
4598,302.6376,1403.58,1396.37,1328.32,1322.7
4599,302.6592,1403.04,1390.94,1334.43,1370.18
4600,302.6808,1408.66,1385.59,1364.71,1367.53
4601,302.7024,1423.57,1409.34,1365.56,1369.31
4602,302.724,1425.35,1413.9,1390.33,1370.4
4603,302.78880000000004,1426.63,1407.49,1388.17,1372.54
4604,302.81039999999996,1413.4,1418.26,1375.94,1365.54
4605,302.832,1390.71,1392.57,1379.93,1354.49
4606,302.85360000000003,1394.35,1397.68,1388.82,1360.55
4607,302.8752,1375.93,1388.28,1397.84,1332.83
4608,302.9616,1385.35,1403.58,1396.37,1328.32
4609,302.9832,1390.84,1403.04,1390.94,1334.43
4610,303.0048,1398.26,1408.66,1385.59,1364.71
4611,303.02639999999997,1400.38,1423.57,1409.34,1365.56
4612,303.09119999999996,1385.67,1425.35,1413.9,1390.33
4613,303.1128,1377.65,1426.63,1407.49,1388.17
4614,303.1344,1377.2,1413.4,1418.26,1375.94
4615,303.156,1404.05,1390.71,1392.57,1379.93
4616,303.1776,1360.68,1394.35,1397.68,1388.82
4617,303.2424,1361.76,1375.93,1388.28,1397.84
4618,303.264,1358.44,1385.35,1403.58,1396.37
4619,303.2856,1335.49,1390.84,1403.04,1390.94
4620,303.30719999999997,1339.87,1398.26,1408.66,1385.59
4621,303.3288,1360.03,1400.38,1423.57,1409.34
4622,303.3936,1360.14,1385.67,1425.35,1413.9
4623,303.4152,1350.93,1377.65,1426.63,1407.49
4624,303.4368,1337.81,1377.2,1413.4,1418.26
4625,303.4584,1342.83,1404.05,1390.71,1392.57
4626,303.48,1317.93,1360.68,1394.35,1397.68
4627,303.5448,1318.0,1361.76,1375.93,1388.28
4628,303.5664,1314.29,1358.44,1385.35,1403.58
4629,303.58799999999997,1321.97,1335.49,1390.84,1403.04
4630,303.6096,1283.15,1339.87,1398.26,1408.66
4631,303.6312,1278.38,1360.03,1400.38,1423.57
4632,303.696,1280.0,1360.14,1385.67,1425.35
4633,303.7176,1284.91,1350.93,1377.65,1426.63
4634,303.7392,1261.52,1337.81,1377.2,1413.4
4635,303.7608,1262.9,1342.83,1404.05,1390.71
4636,303.8472,1252.31,1317.93,1360.68,1394.35
4637,303.8688,1273.7,1318.0,1361.76,1375.93
4638,303.8904,1244.69,1314.29,1358.44,1385.35
4639,303.912,1253.39,1321.97,1335.49,1390.84
4640,303.9336,1239.49,1283.15,1339.87,1398.26
4641,303.9984,1228.3,1278.38,1360.03,1400.38
4642,304.02,1214.91,1280.0,1360.14,1385.67
4643,304.0416,1245.36,1284.91,1350.93,1377.65
4644,304.0632,1260.32,1261.52,1337.81,1377.2
4645,304.08480000000003,1260.68,1262.9,1342.83,1404.05
4646,304.1496,1260.0,1252.31,1317.93,1360.68
4647,304.1712,1277.0,1273.7,1318.0,1361.76
4648,304.1928,1282.19,1244.69,1314.29,1358.44
4649,304.2144,1252.54,1253.39,1321.97,1335.49
4650,304.236,1257.76,1239.49,1283.15,1339.87
4651,304.30080000000004,1234.37,1228.3,1278.38,1360.03
4652,304.3224,1263.2,1214.91,1280.0,1360.14
4653,304.344,1284.26,1245.36,1284.91,1350.93
4654,304.36560000000003,1267.38,1260.32,1261.52,1337.81
4655,304.3872,1260.31,1260.68,1262.9,1342.83
4656,304.452,1249.01,1260.0,1252.31,1317.93
4657,304.4736,1284.88,1277.0,1273.7,1318.0
4658,304.4952,1289.19,1282.19,1244.69,1314.29
4659,304.5168,1266.07,1252.54,1253.39,1321.97
4660,304.53839999999997,1296.32,1257.76,1239.49,1283.15
4661,304.6032,1305.32,1234.37,1228.3,1278.38
4662,304.6248,1289.59,1263.2,1214.91,1280.0
4663,304.6464,1285.83,1284.26,1245.36,1284.91
4664,304.668,1292.93,1267.38,1260.32,1261.52
4665,304.6896,1298.2,1260.31,1260.68,1262.9
4666,304.7544,1278.6,1249.01,1260.0,1252.31
4667,304.776,1266.69,1284.88,1277.0,1273.7
4668,304.7976,1274.54,1289.19,1282.19,1244.69
4669,304.81919999999997,1277.72,1266.07,1252.54,1253.39
4670,304.8408,1292.2,1296.32,1257.76,1239.49
4671,304.9056,1266.84,1305.32,1234.37,1228.3
4672,304.9272,1271.51,1289.59,1263.2,1214.91
4673,304.9488,1281.66,1285.83,1284.26,1245.36
4674,304.9704,1300.68,1292.93,1267.38,1260.32
4675,304.992,1282.83,1298.2,1260.31,1260.68
4676,305.0784,1277.58,1278.6,1249.01,1260.0
4677,305.09999999999997,1274.98,1266.69,1284.88,1277.0
4678,305.1216,1236.83,1274.54,1289.19,1282.19
4679,305.14320000000004,1242.31,1277.72,1266.07,1252.54
4680,305.208,1267.79,1292.2,1296.32,1257.76
4681,305.2296,1224.51,1266.84,1305.32,1234.37
4682,305.2512,1232.04,1271.51,1289.59,1263.2
4683,305.2728,1249.05,1281.66,1285.83,1284.26
4684,305.2944,1251.7,1300.68,1292.93,1267.38
4685,305.3592,1192.7,1282.83,1298.2,1260.31
4686,305.38079999999997,1213.59,1277.58,1278.6,1249.01
4687,305.4024,1156.39,1274.98,1266.69,1284.88
4688,305.42400000000004,1206.51,1236.83,1274.54,1289.19
