Data,Ultimo
299.82959999999997,1447.16
299.8512,1411.63
299.916,1416.18
299.93760000000003,1390.19
299.9592,1409.13
299.9808,1420.33
300.0024,1401.02
300.0672,1416.25
300.0888,1380.95
300.11039999999997,1373.2
300.132,1333.25
300.15360000000004,1325.19
300.24,1310.5
300.2616,1338.6
300.2832,1352.07
300.3048,1330.61
300.3696,1353.97
300.39119999999997,1362.3
300.4128,1355.81
300.43440000000004,1378.55
300.45599999999996,1395.42
300.5208,1380.82
300.5424,1336.64
300.564,1326.45
300.5856,1336.91
300.6072,1331.29
300.67199999999997,1339.13
300.6936,1348.86
300.7152,1367.21
300.73679999999996,1348.86
300.7584,1349.99
300.8448,1348.78
300.8664,1360.03
300.888,1342.53
300.9096,1353.11
300.9744,1371.8
300.996,1381.29
301.0176,1380.02
301.0392,1367.68
301.06080000000003,1330.63
301.1256,1331.34
301.1472,1326.75
301.1688,1333.7
301.1904,1304.34
301.212,1293.37
301.2768,1273.37
301.2984,1320.65
301.32,1308.77
301.3416,1315.48
301.3632,1288.14
301.428,1276.6
301.4496,1330.74
301.4712,1298.42
301.4928,1329.51
301.5792,1349.88
301.6008,1352.99
301.62239999999997,1341.13
301.644,1325.76
301.6656,1315.22
301.73040000000003,1322.7
301.752,1370.18
301.7736,1367.53
301.7952,1369.31
301.8168,1370.4
301.8816,1372.54
301.90319999999997,1365.54
301.9248,1354.49
301.9464,1360.55
301.968,1332.83
302.0328,1328.32
302.0544,1334.43
302.076,1364.71
302.0976,1365.56
302.1192,1390.33
302.18399999999997,1388.17
302.2056,1375.94
302.22720000000004,1379.93
302.2488,1388.82
302.2704,1397.84
302.3352,1396.37
302.3568,1390.94
302.3784,1385.59
302.4,1409.34
302.4216,1413.9
302.4864,1407.49
302.50800000000004,1418.26
302.5296,1392.57
302.5512,1397.68
302.57280000000003,1388.28
302.6376,1403.58
302.6592,1403.04
302.6808,1408.66
302.7024,1423.57
302.724,1425.35
302.78880000000004,1426.63
302.81039999999996,1413.4
302.832,1390.71
302.85360000000003,1394.35
302.8752,1375.93
302.9616,1385.35
302.9832,1390.84
303.0048,1398.26
303.02639999999997,1400.38
303.09119999999996,1385.67
303.1128,1377.65
303.1344,1377.2
303.156,1404.05
303.1776,1360.68
303.2424,1361.76
303.264,1358.44
303.2856,1335.49
303.30719999999997,1339.87
303.3288,1360.03
303.3936,1360.14
303.4152,1350.93
303.4368,1337.81
303.4584,1342.83
303.48,1317.93
303.5448,1318.0
303.5664,1314.29
303.58799999999997,1321.97
303.6096,1283.15
303.6312,1278.38
303.696,1280.0
303.7176,1284.91
303.7392,1261.52
303.7608,1262.9
303.8472,1252.31
303.8688,1273.7
303.8904,1244.69
303.912,1253.39
303.9336,1239.49
303.9984,1228.3
304.02,1214.91
304.0416,1245.36
304.0632,1260.32
304.08480000000003,1260.68
304.1496,1260.0
304.1712,1277.0
304.1928,1282.19
304.2144,1252.54
304.236,1257.76
304.30080000000004,1234.37
304.3224,1263.2
304.344,1284.26
304.36560000000003,1267.38
304.3872,1260.31
304.452,1249.01
304.4736,1284.88
304.4952,1289.19
304.5168,1266.07
304.53839999999997,1296.32
304.6032,1305.32
304.6248,1289.59
304.6464,1285.83
304.668,1292.93
304.6896,1298.2
304.7544,1278.6
304.776,1266.69
304.7976,1274.54
304.81919999999997,1277.72
304.8408,1292.2
304.9056,1266.84
304.9272,1271.51
304.9488,1281.66
304.9704,1300.68
304.992,1282.83
305.0784,1277.58
305.09999999999997,1274.98
305.1216,1236.83
305.14320000000004,1242.31
305.208,1267.79
305.2296,1224.51
305.2512,1232.04
305.2728,1249.05
305.2944,1251.7
305.3592,1192.7
305.38079999999997,1213.59
305.4024,1156.39
305.42400000000004,1206.51
305.44559999999996,1255.08
305.5104,1207.09
305.532,1188.22
305.5536,1185.87
305.5752,1209.18
305.5968,1213.01
305.66159999999996,1106.39
305.6832,1166.36
305.7048,1161.06
305.7264,1114.28
305.748,1099.23
305.8128,1056.89
305.8344,996.23
305.856,984.94
305.8776,909.92
305.8992,899.22
305.964,1003.35
305.9856,998.01
306.0072,907.84
306.0288,946.43
306.0504,940.55
306.1152,985.4
306.1368,955.05
306.1584,896.78
306.18,908.11
306.2016,876.77
306.2664,848.92
306.288,940.51
306.3096,930.09
306.3312,954.09
306.3528,968.75
306.4176,966.3
306.4392,1005.75
306.4608,952.77
306.4824,904.88
306.504,930.99
306.5688,919.21
306.5904,898.95
306.612,852.3
306.6336,911.29
306.65520000000004,873.29
306.72,850.75
306.7416,859.12
306.7632,806.58
306.7848,752.44
306.8064,800.03
306.8712,851.81
306.89279999999997,857.39
306.9144,887.68
306.9576,896.24
307.0224,816.21
307.044,848.81
307.0656,870.74
307.0872,845.22
307.1088,876.07
307.17359999999996,909.7
307.1952,888.67
307.21680000000003,899.24
307.2384,873.59
307.26,879.73
307.3248,868.57
307.3464,913.18
307.368,904.42
307.3896,885.28
307.4112,887.88
307.476,871.63
307.49760000000003,863.16
307.5192,868.15
307.5624,872.8
307.6272,869.42
307.6488,890.64
307.6704,903.25
307.7136,931.8
307.77840000000003,927.45
307.8,934.7
307.8216,906.65
307.8432,909.73
307.8648,890.35
307.9296,870.26
307.9512,871.79
307.9728,842.62
307.9944,843.74
308.01599999999996,850.12
308.1024,805.22
308.124,840.24
308.1456,827.5
308.1672,831.95
308.23199999999997,836.57
308.2536,845.71
308.2752,874.09
308.2968,845.14
308.3184,825.88
308.3832,825.44
308.4048,838.51
308.4264,832.23
308.448,845.85
308.4696,868.6
308.5344,869.89
308.556,827.16
308.5776,833.74
308.5992,835.19
308.6208,826.84
308.7072,789.17
308.7288,788.42
308.7504,778.94
308.772,770.05
308.8368,743.33
308.8584,773.14
308.88,764.9
308.9016,752.83
308.9232,735.09
308.988,700.82
309.00960000000003,696.33
309.0312,712.87
309.0528,682.55
309.0744,683.38
309.1392,676.53
309.1608,719.6
309.1824,721.36
309.204,750.74
309.22560000000004,756.55
309.29040000000003,753.89
309.312,778.12
309.3336,794.35
309.3552,784.04
309.3768,768.54
309.4416,822.92
309.4632,806.12
309.4848,813.88
309.50640000000004,832.86
309.52799999999996,815.94
309.5928,787.53
309.6144,797.87
309.636,811.08
309.6576,834.38
309.6792,842.5
309.74399999999997,835.48
309.7656,815.55
309.7872,825.16
309.80879999999996,856.56
309.8952,858.73
309.9168,841.5
309.9384,852.06
309.96,865.3
309.9816,869.6
310.0464,832.39
310.068,850.08
310.08959999999996,843.55
310.1112,851.92
310.13280000000003,866.23
310.1976,857.51
310.2192,855.16
310.2408,873.64
310.2624,872.81
310.284,877.52
310.3488,907.24
310.37039999999996,903.8
310.392,919.53
310.41360000000003,907.39
310.4352,929.23
310.5,909.24
310.5216,908.35
310.5432,883.92
310.5648,893.07
310.58639999999997,882.88
310.6512,909.71
310.6728,908.13
310.69440000000003,903.47
310.716,888.33
310.7376,887.0
310.824,910.33
310.8456,893.06
310.8672,906.83
310.8888,919.14
310.9536,942.87
310.9752,944.74
310.9968,931.76
311.0184,942.46
311.04,940.09
311.1048,939.14
311.1264,942.43
311.148,939.15
311.1696,944.89
311.1912,946.21
311.256,923.72
311.2776,911.97
311.2992,910.71
311.3208,918.37
311.3424,921.23
311.4072,893.04
311.4288,895.1
311.4504,900.94
311.472,920.26
311.4936,918.9
311.5584,927.23
311.58000000000004,919.32
311.6016,923.33
311.6232,896.42
311.7096,898.72
311.7312,881.03
311.7528,879.56
311.7744,882.68
311.796,879.13
311.86080000000004,901.05
311.8824,905.84
311.904,932.68
311.92560000000003,940.74
311.9472,940.38
312.012,951.13
312.0336,954.58
312.0552,954.07
312.0768,976.29
312.09839999999997,979.26
312.16319999999996,982.18
312.1848,979.62
312.20640000000003,975.15
312.228,986.75
312.2496,987.48
312.3144,1002.63
312.336,1005.65
312.3576,1002.72
312.37919999999997,997.08
312.4008,1010.48
312.4656,1007.1
312.48720000000003,994.35
312.5088,1005.81
312.53040000000004,1012.73
312.55199999999996,1004.09
312.6168,979.73
312.6384,989.67
312.66,996.46
312.68160000000006,1007.37
312.7032,1026.13
312.76800000000003,1025.57
312.7896,1028.0
312.81120000000004,1028.12
312.83279999999996,1030.98
312.8544,1028.93
312.9192,1020.62
312.9408,998.04
312.9624,994.75
312.984,1003.24
313.00559999999996,1016.4
313.09200000000004,1025.39
313.1136,1033.37
313.1352,1044.14
313.1568,1042.73
313.2216,1049.34
313.2432,1052.63
313.2648,1068.76
313.28639999999996,1065.49
313.308,1068.3
313.37280000000004,1064.66
313.3944,1071.66
313.416,1060.87
313.4376,1050.78
313.4592,1044.38
313.524,1062.98
313.5456,1060.61
313.56719999999996,1057.08
313.5888,1029.85
313.61039999999997,1025.21
313.6752,1040.46
313.6968,1054.72
313.7184,1057.58
313.74,1065.48
313.7616,1071.49
313.82640000000004,1076.19
313.84799999999996,1073.19
313.8696,1092.02
313.89119999999997,1096.56
313.9128,1087.68
313.9776,1097.91
313.9992,1091.06
314.0208,1081.4
314.0424,1092.91
314.064,1079.6
314.12879999999996,1066.95
314.1504,1063.41
314.17199999999997,1042.63
314.1936,1066.11
314.21520000000004,1036.19
314.28,1042.88
314.3016,1045.41
314.3232,1046.5
314.3448,1066.63
314.3664,1069.3
314.4312,1093.08
314.45279999999997,1093.01
314.4744,1098.51
314.49600000000004,1087.24
314.5176,1093.48
314.5824,1109.3
314.604,1110.32
314.6256,1109.8
314.6472,1094.9
314.66880000000003,1091.38
314.73359999999997,1106.24
314.7552,1105.65
314.77680000000004,1110.63
314.82000000000005,1091.49
314.8848,1095.63
314.9064,1108.86
314.928,1109.24
314.94960000000003,1099.92
314.9712,1105.98
315.036,1103.25
315.0576,1091.94
315.0792,1095.95
315.10080000000005,1102.35
315.12239999999997,1106.41
315.1872,1114.11
315.2088,1107.93
315.23040000000003,1109.18
315.252,1096.08
315.2736,1102.47
315.3384,1114.05
315.36,1118.02
315.38160000000005,1120.59
315.40319999999997,1126.48
315.4896,1127.78
315.51120000000003,1126.2
315.5328,1126.42
315.5544,1115.1
315.6408,1132.99
315.66240000000005,1136.52
315.684,1137.14
315.70559999999995,1141.69
315.7272,1144.98
315.79200000000003,1146.98
315.8136,1136.22
315.8352,1145.68
315.85679999999996,1148.46
315.8784,1136.03
315.9648,1150.23
315.98639999999995,1138.04
316.008,1116.48
316.0296,1091.76
316.0944,1096.78
316.116,1092.17
316.13759999999996,1097.5
316.1592,1084.53
316.1808,1073.87
316.2456,1089.19
316.26719999999995,1103.32
316.2888,1097.28
316.3104,1063.11
316.332,1066.19
316.39680000000004,1056.74
316.41839999999996,1070.52
316.44,1068.13
316.4616,1078.47
316.4832,1075.51
316.5696,1094.87
316.5912,1099.51
316.6128,1106.75
316.6344,1109.17
316.69919999999996,1108.01
316.7208,1094.6
316.7424,1105.24
316.764,1102.94
316.7856,1104.49
316.8504,1115.71
316.872,1118.31
316.8936,1118.79
316.9152,1122.97
316.9368,1138.7
317.0016,1138.5
317.0232,1140.45
317.0448,1145.61
317.0664,1150.24
317.088,1149.99
317.15279999999996,1150.51
317.1744,1159.46
317.196,1166.21
317.2176,1165.83
317.23920000000004,1159.9
317.304,1165.81
317.3256,1174.17
317.3472,1167.72
317.3688,1165.73
317.39040000000006,1166.59
317.4552,1173.22
317.4768,1173.27
317.4984,1169.43
317.52000000000004,1178.1
317.6064,1187.44
317.628,1189.44
317.6496,1182.45
317.67120000000006,1186.44
317.6928,1194.37
317.7576,1196.48
317.7792,1197.3
317.80080000000004,1210.65
317.8224,1211.67
317.844,1192.13
317.9088,1197.52
317.9304,1207.17
317.952,1205.94
317.9736,1208.67
317.99519999999995,1217.28
318.06,1212.05
318.08160000000004,1183.71
318.1032,1191.36
318.1248,1206.78
318.14639999999997,1186.69
318.2112,1202.26
318.2328,1173.6
318.25440000000003,1165.9
318.27599999999995,1128.15
318.2976,1110.88
318.36240000000004,1159.73
318.384,1155.79
318.4056,1171.67
318.42719999999997,1157.44
318.4488,1135.68
318.5136,1136.94
318.53520000000003,1120.8
318.55679999999995,1115.05
318.5784,1071.59
318.6,1087.69
318.6648,1073.65
318.6864,1074.03
318.70799999999997,1067.95
318.7296,1103.06
318.7512,1089.41
318.83759999999995,1070.71
318.8592,1098.38
318.88079999999997,1102.83
318.9024,1064.88
318.96720000000005,1050.47
318.98879999999997,1062.0
319.0104,1055.69
319.032,1086.84
319.0536,1091.6
319.11839999999995,1089.63
319.14,1115.23
319.16159999999996,1114.61
319.1832,1116.04
319.20480000000003,1117.51
319.26959999999997,1113.2
319.2912,1095.31
319.3128,1092.04
319.3344,1073.69
319.356,1076.76
319.4208,1074.57
319.44239999999996,1041.24
319.464,1030.71
319.48560000000003,1027.37
319.5072,1022.58
319.5936,1028.06
319.6152,1060.27
319.6368,1070.25
319.65840000000003,1077.96
319.72319999999996,1078.75
319.7448,1095.34
319.76640000000003,1095.17
319.788,1096.48
319.80960000000005,1064.88
319.8744,1071.25
319.896,1083.48
319.9176,1069.59
319.9392,1093.67
319.9608,1102.66
320.0256,1115.01
320.04720000000003,1113.84
320.0688,1106.13
320.09040000000005,1101.53
320.11199999999997,1101.6
320.1768,1125.86
320.1984,1120.46
320.22,1127.24
320.2416,1125.81
320.2632,1121.64
320.328,1127.79
320.3496,1121.06
320.37120000000004,1089.47
320.3928,1083.61
320.4144,1079.25
320.4792,1079.38
320.5008,1092.54
320.5224,1094.16
320.544,1075.63
320.56559999999996,1071.69
320.6304,1067.36
320.65200000000004,1051.87
320.6736,1055.33
320.6952,1047.22
320.7168,1064.59
320.7816,1048.92
320.8032,1049.33
320.8248,1080.29
320.84639999999996,1090.1
320.868,1104.51
320.9544,1091.84
320.97599999999994,1098.87
320.9976,1104.18
321.0192,1109.55
321.084,1121.9
321.10560000000004,1121.1
321.12719999999996,1125.07
321.1488,1124.66
321.1704,1125.59
321.2352,1142.71
321.25679999999994,1139.78
321.2784,1134.28
321.3,1124.83
321.3216,1148.67
321.38640000000004,1142.16
321.40799999999996,1147.7
321.4296,1144.73
321.4512,1141.2
321.4728,1146.24
321.53760000000005,1137.03
321.5592,1160.75
321.5808,1159.97
321.6024,1158.06
321.624,1165.15
321.68879999999996,1165.32
321.7104,1169.77
321.73199999999997,1178.1
321.7536,1173.81
321.7752,1176.19
321.84,1184.71
321.8616,1165.9
321.8832,1178.17
321.9048,1180.26
321.9264,1183.08
321.9912,1185.62
322.01279999999997,1185.64
322.0344,1182.45
322.056,1183.78
322.0776,1183.26
322.1424,1184.38
322.164,1193.57
322.1856,1197.96
322.2072,1221.06
322.22880000000004,1225.85
322.29359999999997,1223.25
322.3152,1213.4
322.3368,1218.71
322.3584,1213.54
322.38000000000005,1199.21
322.4448,1197.75
322.4664,1178.34
322.488,1178.59
322.50960000000003,1196.69
322.5312,1199.73
322.596,1197.84
322.6176,1180.73
322.6392,1198.35
322.6824,1189.4
322.7472,1187.76
322.7688,1180.55
322.79040000000003,1206.07
322.812,1221.53
322.8336,1224.71
322.8984,1223.12
322.92,1223.75
322.94160000000005,1228.28
322.96320000000003,1233.0
322.98479999999995,1240.4
323.0496,1240.46
323.07120000000003,1241.59
323.0928,1235.23
323.1144,1242.87
323.13599999999997,1243.91
323.2008,1247.08
323.2224,1254.6
323.244,1258.84
323.26559999999995,1256.77
323.35200000000003,1257.54
323.3736,1258.51
323.3952,1259.78
323.41679999999997,1257.88
323.4384,1257.64
323.5032,1271.87
323.5248,1270.2
323.54639999999995,1276.56
323.568,1273.85
323.5896,1271.5
323.6544,1269.75
323.67600000000004,1274.48
323.69759999999997,1285.96
323.7192,1283.76
323.7408,1293.24
323.82719999999995,1295.02
323.8488,1281.92
323.87039999999996,1280.26
323.892,1283.35
323.95680000000004,1290.84
323.97839999999997,1291.18
324.0,1296.63
324.0216,1299.54
324.0432,1276.34
324.10799999999995,1286.12
324.1296,1307.59
324.15119999999996,1304.03
324.1728,1307.1
324.19440000000003,1310.87
324.25919999999996,1319.05
324.2808,1324.57
324.3024,1320.88
324.324,1321.87
324.3456,1329.15
324.4104,1332.32
324.43199999999996,1328.01
324.4536,1336.32
324.47520000000003,1340.43
324.4968,1343.01
324.5832,1315.44
324.6048,1307.4
324.6264,1306.1
324.648,1319.88
324.71279999999996,1327.22
324.7344,1306.33
324.75600000000003,1308.44
324.7776,1330.97
324.79920000000004,1321.15
324.864,1310.13
324.8856,1321.82
324.9072,1320.02
324.9288,1295.11
324.9504,1304.28
325.0152,1296.39
325.0368,1281.87
325.0584,1256.88
325.08000000000004,1273.72
325.1016,1279.2
325.1664,1298.38
325.188,1293.77
325.2096,1297.54
325.2312,1309.66
325.2528,1313.8
325.31759999999997,1310.19
325.3392,1319.44
325.36080000000004,1328.26
325.3824,1325.83
325.404,1332.41
325.4688,1332.87
325.4904,1332.63
325.512,1335.54
325.53360000000004,1333.51
325.55519999999996,1328.17
325.62,1324.46
325.64160000000004,1314.16
325.6632,1314.41
325.6848,1314.52
325.7064,1319.68
325.7712,1305.14
325.7928,1312.62
325.81440000000003,1330.36
325.83599999999996,1337.38
325.92240000000004,1335.25
325.944,1347.24
325.9656,1355.66
325.9872,1360.48
326.0088,1363.61
326.0736,1361.22
326.09520000000003,1356.62
326.11679999999996,1347.32
326.1384,1335.1
326.15999999999997,1340.2
326.2248,1346.29
326.24640000000005,1357.16
326.268,1342.08
326.2896,1348.65
326.3112,1337.77
326.37600000000003,1329.47
326.39759999999995,1328.98
326.4192,1340.68
326.44079999999997,1343.6
326.4624,1333.27
326.52720000000005,1317.37
326.54879999999997,1316.28
326.5704,1320.47
326.592,1325.69
326.6136,1331.1
326.7,1345.2
326.72159999999997,1314.55
326.7432,1312.94
326.7648,1300.16
326.82959999999997,1286.17
326.8512,1284.94
326.8728,1279.56
326.8944,1289.0
326.916,1270.98
326.9808,1271.83
327.00239999999997,1287.87
327.024,1265.42
327.0456,1267.64
327.0672,1271.5
327.132,1278.36
327.1536,1295.52
327.1752,1287.14
327.1968,1283.5
327.21840000000003,1268.45
327.28319999999997,1280.1
327.3048,1296.67
327.3264,1307.41
327.348,1320.64
327.36960000000005,1339.67
327.456,1337.88
327.4776,1339.22
327.49920000000003,1353.22
327.5208,1343.8
327.5856,1319.49
327.6072,1313.64
327.6288,1317.72
327.65040000000005,1308.87
327.672,1316.14
327.7368,1305.44
327.7584,1326.73
327.78000000000003,1325.84
327.8016,1343.8
327.8232,1345.02
327.888,1337.43
327.9096,1331.94
327.93120000000005,1304.89
327.9528,1300.67
327.97439999999995,1292.28
328.0392,1286.94
328.06080000000003,1254.05
328.0824,1260.34
328.10400000000004,1200.07
328.12559999999996,1199.38
328.1904,1119.46
328.21200000000005,1172.53
328.2336,1120.76
328.25519999999995,1172.64
328.2768,1178.81
328.3416,1204.49
328.3632,1192.76
328.38480000000004,1193.89
328.40639999999996,1140.65
328.428,1123.53
328.4928,1123.82
328.5144,1162.35
328.53599999999994,1177.6
328.5576,1159.27
328.5792,1176.8
328.644,1210.08
328.66560000000004,1212.92
328.68719999999996,1218.89
328.7088,1204.42
328.7304,1173.97
328.81680000000006,1165.24
328.8384,1198.62
328.86,1185.9
328.8816,1154.23
328.94640000000004,1162.27
328.96799999999996,1172.87
328.9896,1188.68
329.0112,1209.11
329.0328,1216.01
329.09760000000006,1204.09
329.1192,1202.09
329.14079999999996,1166.76
329.1624,1129.56
329.184,1136.43
329.24879999999996,1162.95
329.2704,1175.38
329.292,1151.06
329.3136,1160.4
329.3352,1131.42
329.4,1099.23
329.42159999999996,1123.95
329.4432,1144.03
329.4648,1164.97
329.4864,1155.46
329.5512,1194.89
329.5728,1195.54
329.5944,1207.25
329.616,1203.66
329.6376,1224.58
329.70239999999995,1200.86
329.724,1225.38
329.7456,1209.88
329.7672,1215.39
329.78880000000004,1238.25
329.8536,1254.19
329.8752,1229.05
329.8968,1242.0
329.9184,1284.59
329.94,1285.09
330.0048,1253.3
330.0264,1218.28
330.048,1237.9
330.06960000000004,1261.15
330.0912,1253.23
330.156,1261.12
330.1776,1275.92
330.1992,1229.1
330.2208,1239.69
330.24240000000003,1263.85
330.3072,1251.78
330.3288,1257.81
330.35040000000004,1236.91
330.372,1216.13
330.3936,1215.65
330.4584,1192.98
330.48,1188.04
330.5016,1161.79
330.54479999999995,1158.67
330.6096,1192.55
330.63120000000004,1195.19
330.6528,1246.96
330.6744,1244.58
330.69599999999997,1244.28
330.7608,1257.08
330.7824,1258.47
330.80400000000003,1261.01
330.82559999999995,1234.35
330.8472,1255.19
330.91200000000003,1236.47
330.9336,1225.73
330.95520000000005,1211.82
330.97679999999997,1215.75
330.9984,1219.66
331.0632,1205.35
331.08480000000003,1241.3
331.10639999999995,1243.72
331.128,1254.0
331.14959999999996,1265.33
331.23600000000005,1265.43
331.25759999999997,1249.64
331.2792,1263.02
331.3008,1257.6
331.3872,1277.06
331.4088,1277.3
331.43039999999996,1281.06
331.452,1277.81
331.51680000000005,1280.7
331.53839999999997,1292.08
331.56,1292.48
331.5816,1295.5
331.6032,1289.09
331.6896,1293.67
331.71119999999996,1308.04
331.7328,1314.5
331.75440000000003,1315.38
331.81919999999997,1316.0
331.8408,1314.65
331.8624,1326.05
331.884,1318.43
331.9056,1316.33
331.9704,1313.01
331.99199999999996,1312.41
332.0136,1324.09
332.0352,1325.54
332.0568,1344.9
332.1216,1344.33
332.1432,1347.05
332.1648,1349.96
332.1864,1351.95
332.208,1342.64
332.27279999999996,1351.77
332.2944,1350.5
332.316,1343.23
332.3376,1358.04
332.35920000000004,1361.23
332.4456,1362.21
332.4672,1357.66
332.4888,1363.46
332.5104,1365.74
332.5752,1367.59
332.5968,1372.18
332.6184,1365.68
332.64000000000004,1374.09
332.6616,1369.63
332.7264,1364.33
332.748,1343.36
332.7696,1352.63
332.7912,1365.91
332.81280000000004,1370.87
332.8776,1371.09
332.8992,1395.95
332.92080000000004,1394.28
332.9424,1402.6
332.96399999999994,1404.17
333.0288,1409.75
333.0504,1405.52
333.072,1402.89
333.09360000000004,1392.78
333.11519999999996,1397.11
333.18,1416.51
333.20160000000004,1412.52
333.2232,1405.54
333.24479999999994,1403.28
333.2664,1408.47
333.3312,1419.04
333.3528,1413.38
333.37440000000004,1398.96
333.39599999999996,1398.08
333.4824,1382.2
333.504,1358.59
333.52560000000005,1368.71
333.5472,1387.57
333.5688,1370.26
333.6336,1369.57
333.65520000000004,1390.78
333.67679999999996,1385.14
333.6984,1376.92
333.71999999999997,1378.53
333.7848,1366.94
333.80640000000005,1371.97
333.828,1390.69
333.8496,1399.98
333.8712,1403.36
333.93600000000004,1397.91
333.95759999999996,1405.82
333.9792,1402.31
334.00079999999997,1391.57
334.0224,1369.1
334.08720000000005,1369.58
334.1088,1363.72
334.13039999999995,1354.58
334.152,1357.99
334.1736,1353.39
334.2384,1338.35
334.26,1330.66
334.28159999999997,1324.8
334.3032,1304.86
334.3248,1295.22
334.3896,1315.99
334.41119999999995,1316.63
334.4328,1318.86
334.4544,1320.68
334.476,1317.82
334.56239999999997,1332.42
334.584,1313.32
334.6056,1310.33
334.6272,1278.04
334.69199999999995,1278.18
334.7136,1285.5
334.7352,1315.13
334.7568,1314.99
334.77840000000003,1325.66
334.84319999999997,1308.93
334.8648,1324.18
334.8864,1314.88
334.908,1329.1
334.9296,1342.84
334.9944,1344.78
335.016,1357.98
335.0376,1355.69
335.05920000000003,1325.51
335.0808,1335.02
335.1456,1313.72
335.1672,1319.99
335.1888,1331.85
335.2104,1329.04
335.232,1362.16
335.2968,1365.51
335.3184,1374.02
335.3616,1367.58
335.38320000000004,1354.68
335.448,1352.46
335.4696,1341.47
335.4912,1341.45
335.5128,1334.76
335.53439999999995,1356.78
335.5992,1353.64
335.62080000000003,1363.67
335.6424,1372.78
335.66400000000004,1376.51
335.68559999999997,1362.66
335.7504,1350.52
335.772,1338.31
335.7936,1337.89
335.81519999999995,1360.02
335.8368,1385.97
335.90160000000003,1385.3
335.9232,1379.32
335.94480000000004,1375.14
335.96639999999996,1365.0
335.988,1390.99
336.0528,1394.23
336.0744,1401.35
336.09600000000006,1402.22
336.1176,1402.8
336.13919999999996,1405.87
336.204,1404.11
336.22560000000004,1403.93
336.24719999999996,1405.53
336.2688,1415.51
336.2904,1418.16
336.3552,1418.13
336.3768,1413.17
336.3984,1413.49
336.41999999999996,1402.08
336.4416,1411.13
336.50640000000004,1410.44
336.52799999999996,1409.3
336.5496,1410.49
336.5712,1399.48
336.5928,1406.58
336.6792,1404.94
336.70079999999996,1403.44
336.7224,1432.12
336.744,1437.92
336.8088,1429.08
336.8304,1433.56
336.852,1436.56
336.8736,1459.99
336.8952,1465.77
336.96,1461.19
336.98159999999996,1459.32
337.0032,1461.05
337.0248,1460.26
337.0464,1460.15
337.1112,1456.89
337.1328,1441.59
337.1544,1433.32
337.176,1447.15
337.1976,1440.67
337.26239999999996,1444.49
337.284,1445.75
337.30559999999997,1450.99
337.3272,1461.4
337.34880000000004,1460.93
337.4136,1455.88
337.4352,1441.48
337.4568,1432.56
337.4784,1432.84
337.5,1428.59
337.5648,1440.13
337.58639999999997,1454.92
337.608,1460.91
337.62960000000004,1457.34
337.6512,1433.19
337.716,1433.82
337.7376,1413.11
337.7592,1408.75
337.7808,1412.97
337.80240000000003,1411.94
337.91040000000004,1412.16
337.932,1427.59
337.95360000000005,1414.2
338.0184,1417.26
338.04,1428.39
338.0616,1394.53
338.08320000000003,1377.51
338.10479999999995,1379.85
338.1696,1380.03
338.19120000000004,1374.53
338.2128,1355.49
338.23440000000005,1353.33
338.256,1359.88
338.3208,1386.89
338.3424,1387.81
338.36400000000003,1391.03
338.4072,1409.15
338.47200000000004,1406.29
338.4936,1398.94
338.51520000000005,1409.93
338.53679999999997,1415.95
338.5584,1416.18
338.6232,1409.46
338.64480000000003,1407.05
338.6664,1409.28
338.688,1413.94
338.70959999999997,1418.07
338.7744,1418.55
338.79600000000005,1427.84
338.81759999999997,1428.48
338.8392,1419.45
338.8608,1413.58
338.92560000000003,1430.36
338.9472,1446.79
338.9688,1435.81
338.99039999999997,1443.69
339.012,1430.15
339.07680000000005,1426.66
339.12,1419.83
339.1416,1418.1
339.1632,1402.43
339.228,1426.19
339.27119999999996,1462.42
339.2928,1459.37
339.3144,1466.47
339.3792,1461.89
339.40079999999995,1457.15
339.4224,1461.02
339.444,1472.12
339.4656,1472.05
339.5304,1470.68
339.55199999999996,1472.34
339.5736,1472.63
339.5952,1480.94
339.6168,1485.98
339.7032,1492.56
339.7248,1494.81
339.7464,1494.82
339.76800000000003,1502.96
339.83279999999996,1500.18
339.8544,1507.84
339.876,1501.96
339.8976,1498.11
339.91920000000005,1513.17
339.984,1495.71
340.0056,1511.29
340.0272,1512.12
340.0488,1509.39
340.0704,1517.93
340.1352,1517.01
340.1568,1519.43
340.1784,1520.33
340.2,1521.38
340.2216,1519.79
340.308,1530.94
340.3296,1511.95
340.3512,1502.42
340.37280000000004,1515.6
340.4376,1487.85
340.4592,1496.94
340.4808,1515.99
340.5024,1514.68
340.52399999999994,1518.2
340.5888,1525.2
340.6104,1539.79
340.632,1541.46
340.65360000000004,1544.26
340.67519999999996,1551.18
340.74,1556.22
340.7616,1552.48
340.7832,1554.52
340.80480000000006,1563.23
340.8264,1560.7
340.8912,1552.1
340.9128,1548.34
340.93440000000004,1558.71
340.95599999999996,1545.8
340.9776,1556.89
341.0424,1551.69
341.064,1563.77
341.08560000000006,1562.85
341.1072,1569.19
341.1936,1562.17
341.21520000000004,1570.25
341.2368,1553.69
341.2584,1559.98
341.28,1553.28
341.3448,1563.07
341.36640000000006,1568.61
341.388,1587.73
341.40959999999995,1593.37
341.4312,1588.85
341.49600000000004,1552.36
341.5176,1574.57
341.5392,1552.01
341.5608,1541.61
341.5824,1555.25
341.6472,1562.5
341.6688,1578.78
341.69039999999995,1578.79
341.712,1585.16
